"Date","Price","Open","High","Low","Change %"
"Mar 19, 2013","1.9855","1.9825","1.9890","1.9765","0.18%"
"Mar 18, 2013","1.9820","1.9859","1.9903","1.9805","0.02%"
"Mar 15, 2013","1.9817","1.9722","1.9848","1.9638","0.51%"
"Mar 14, 2013","1.9717","1.9719","1.9774","1.9634","-0.03%"
"Mar 13, 2013","1.9723","1.9647","1.9795","1.9583","0.39%"
"Mar 12, 2013","1.9647","1.9566","1.9659","1.9534","0.41%"
"Mar 11, 2013","1.9567","1.9485","1.9643","1.9417","0.62%"
"Mar 08, 2013","1.9447","1.9617","1.9637","1.9427","-0.82%"
"Mar 07, 2013","1.9607","1.9666","1.9721","1.9561","-0.51%"
"Mar 06, 2013","1.9708","1.9643","1.9718","1.9618","0.33%"
"Mar 05, 2013","1.9644","1.9703","1.9728","1.9628","-0.32%"
"Mar 04, 2013","1.9708","1.9826","1.9873","1.9697","-0.42%"
"Mar 01, 2013","1.9792","1.9760","1.9885","1.9760","-0.06%"
"Feb 28, 2013","1.9803","1.9763","1.9803","1.9672","0.36%"
"Feb 27, 2013","1.9732","1.9838","1.9841","1.9708","-0.47%"
"Feb 26, 2013","1.9825","1.9838","1.9940","1.9745","-0.03%"
"Feb 25, 2013","1.9830","1.9741","1.9848","1.9630","0.52%"
"Feb 22, 2013","1.9727","1.9736","1.9741","1.9633","-0.04%"
"Feb 21, 2013","1.9735","1.9611","1.9792","1.9611","0.63%"
"Feb 20, 2013","1.9611","1.9537","1.9663","1.9527","0.35%"
"Feb 19, 2013","1.9543","1.9631","1.9650","1.9537","-0.46%"
"Feb 18, 2013","1.9634","1.9690","1.9705","1.9599","-0.27%"
"Feb 15, 2013","1.9688","1.9578","1.9704","1.9498","0.57%"
"Feb 14, 2013","1.9577","1.9647","1.9703","1.9562","-0.36%"
"Feb 13, 2013","1.9647","1.9703","1.9703","1.9638","-0.22%"
"Feb 12, 2013","1.9690","1.9734","1.9734","1.9690","-0.19%"
"Feb 11, 2013","1.9728","1.9686","1.9729","1.9686","-0.02%"
"Feb 08, 2013","1.9732","1.9670","1.9795","1.9510","0.33%"
"Feb 07, 2013","1.9667","1.9903","1.9917","1.9607","-1.19%"
"Feb 06, 2013","1.9903","1.9840","1.9918","1.9834","0.29%"
"Feb 05, 2013","1.9845","1.9967","1.9967","1.9819","-0.58%"
"Feb 04, 2013","1.9960","1.9872","1.9970","1.9842","0.41%"
"Feb 01, 2013","1.9878","1.9909","1.9926","1.9787","-0.15%"
"Jan 31, 2013","1.9908","1.9871","1.9929","1.9811","-0.03%"
"Jan 30, 2013","1.9914","1.9868","2.0014","1.9828","0.28%"
"Jan 29, 2013","1.9859","1.9954","1.9994","1.9829","-0.50%"
"Jan 28, 2013","1.9958","2.0303","2.0366","1.9943","-1.68%"
"Jan 25, 2013","2.0300","2.0300","2.0312","2.0286","0.00%"
"Jan 24, 2013","2.0300","2.0360","2.0379","2.0275","-0.27%"
"Jan 23, 2013","2.0354","2.0419","2.0451","2.0349","-0.37%"
"Jan 22, 2013","2.0429","2.0419","2.0504","2.0383","0.05%"
"Jan 21, 2013","2.0418","2.0397","2.0430","2.0397","0.05%"
"Jan 18, 2013","2.0408","2.0385","2.0460","2.0385","0.11%"
"Jan 17, 2013","2.0385","2.0424","2.0454","2.0372","-0.19%"
"Jan 16, 2013","2.0424","2.0358","2.0454","2.0327","0.32%"
"Jan 15, 2013","2.0358","2.0319","2.0392","2.0302","0.20%"
"Jan 14, 2013","2.0318","2.0292","2.0359","2.0292","-0.07%"
"Jan 11, 2013","2.0332","2.0290","2.0389","2.0286","0.21%"
"Jan 10, 2013","2.0290","2.0420","2.0425","2.0275","-0.45%"
"Jan 09, 2013","2.0381","2.0415","2.0461","2.0347","-0.17%"
"Jan 08, 2013","2.0415","2.0262","2.0416","2.0202","0.73%"
"Jan 07, 2013","2.0267","2.0347","2.0373","2.0232","-0.39%"
"Jan 04, 2013","2.0347","2.0467","2.0505","2.0320","-0.55%"
"Jan 03, 2013","2.0459","2.0482","2.0505","2.0337","0.03%"
"Jan 02, 2013","2.0452","2.0337","2.0474","2.0326","-0.16%"
"Jan 01, 2013","2.0485","2.0485","2.0485","2.0485","0.00%"
"Dec 31, 2012","2.0485","2.0480","2.0485","2.0480","0.05%"
"Dec 28, 2012","2.0475","2.0427","2.0480","2.0385","0.20%"
"Dec 27, 2012","2.0434","2.0499","2.0568","2.0403","-0.28%"
"Dec 26, 2012","2.0491","2.0772","2.0772","2.0395","-1.40%"
"Dec 25, 2012","2.0783","2.0783","2.0783","2.0783","0.00%"
"Dec 24, 2012","2.0783","2.0783","2.0783","2.0783","0.00%"
"Dec 21, 2012","2.0783","2.0728","2.0813","2.0681","0.43%"
"Dec 20, 2012","2.0694","2.0716","2.0725","2.0545","-0.11%"
"Dec 19, 2012","2.0716","2.0881","2.0899","2.0667","-0.83%"
"Dec 18, 2012","2.0890","2.0998","2.1025","2.0856","-0.50%"
"Dec 17, 2012","2.0995","2.0855","2.1019","2.0833","0.67%"
"Dec 14, 2012","2.0856","2.0854","2.0895","2.0776","0.02%"
"Dec 13, 2012","2.0852","2.0716","2.0864","2.0716","0.64%"
"Dec 12, 2012","2.0720","2.0792","2.0826","2.0701","-0.32%"
"Dec 11, 2012","2.0787","2.0765","2.0820","2.0720","0.09%"
"Dec 10, 2012","2.0768","2.0747","2.0833","2.0732","0.10%"
"Dec 07, 2012","2.0747","2.0730","2.0924","2.0713","-0.13%"
"Dec 06, 2012","2.0774","2.0878","2.0878","2.0739","-0.50%"
"Dec 05, 2012","2.0878","2.1199","2.1199","2.0869","-1.50%"
"Dec 04, 2012","2.1197","2.1193","2.1251","2.1002","0.02%"
"Dec 03, 2012","2.1193","2.1352","2.1384","2.0962","-0.79%"
"Nov 30, 2012","2.1361","2.0991","2.1377","2.0949","1.78%"
"Nov 29, 2012","2.0987","2.0928","2.1111","2.0869","0.28%"
"Nov 28, 2012","2.0928","2.0846","2.0951","2.0831","0.41%"
"Nov 27, 2012","2.0842","2.0832","2.0842","2.0709","0.06%"
"Nov 26, 2012","2.0830","2.0812","2.0861","2.0721","0.07%"
"Nov 23, 2012","2.0816","2.1044","2.1172","2.0785","-1.10%"
"Nov 22, 2012","2.1048","2.0991","2.1069","2.0884","0.29%"
"Nov 21, 2012","2.0988","2.0804","2.0996","2.0804","0.88%"
"Nov 20, 2012","2.0805","2.0760","2.0810","2.0760","0.21%"
"Nov 19, 2012","2.0762","2.0842","2.0865","2.0692","-0.38%"
"Nov 16, 2012","2.0842","2.0667","2.0873","2.0667","0.86%"
"Nov 15, 2012","2.0665","2.0671","2.0671","2.0662","-0.02%"
"Nov 14, 2012","2.0669","2.0577","2.0707","2.0553","0.42%"
"Nov 13, 2012","2.0583","2.0514","2.0745","2.0513","0.36%"
"Nov 12, 2012","2.0510","2.0457","2.0549","2.0423","0.23%"
"Nov 09, 2012","2.0463","2.0410","2.0678","2.0402","0.29%"
"Nov 08, 2012","2.0404","2.0332","2.0424","2.0317","0.33%"
"Nov 07, 2012","2.0337","2.0326","2.0360","2.0303","0.08%"
"Nov 06, 2012","2.0321","2.0351","2.0351","2.0302","-0.16%"
"Nov 05, 2012","2.0353","2.0307","2.0354","2.0307","0.18%"
"Nov 02, 2012","2.0316","2.0312","2.0316","2.0312","0.03%"
"Nov 01, 2012","2.0310","2.0316","2.0322","2.0302","0.00%"
"Oct 31, 2012","2.0309","2.0306","2.0343","2.0263","0.01%"
"Oct 30, 2012","2.0307","2.0337","2.0337","2.0289","-0.14%"
"Oct 29, 2012","2.0335","2.0267","2.0337","2.0267","0.32%"
"Oct 26, 2012","2.0270","2.0270","2.0275","2.0247","0.09%"
"Oct 25, 2012","2.0252","2.0240","2.0275","2.0237","0.00%"
"Oct 24, 2012","2.0252","2.0268","2.0291","2.0232","-0.09%"
"Oct 23, 2012","2.0270","2.0250","2.0313","2.0245","0.14%"
"Oct 22, 2012","2.0242","2.0272","2.0282","2.0229","-0.17%"
"Oct 19, 2012","2.0277","2.0267","2.0298","2.0257","0.07%"
"Oct 18, 2012","2.0263","2.0316","2.0343","2.0252","-0.28%"
"Oct 17, 2012","2.0320","2.0362","2.0362","2.0294","-0.05%"
"Oct 16, 2012","2.0330","2.0363","2.0378","2.0305","-0.16%"
"Oct 15, 2012","2.0363","2.0442","2.0442","2.0310","-0.40%"
"Oct 12, 2012","2.0445","2.0423","2.0445","2.0423","0.11%"
"Oct 11, 2012","2.0423","2.0427","2.0436","2.0347","-0.01%"
"Oct 10, 2012","2.0426","2.0361","2.0437","2.0305","0.31%"
"Oct 09, 2012","2.0362","2.0297","2.0385","2.0277","0.32%"
"Oct 08, 2012","2.0297","2.0322","2.0347","2.0282","-0.06%"
"Oct 05, 2012","2.0310","2.0184","2.0345","2.0164","0.66%"
"Oct 04, 2012","2.0177","2.0213","2.0240","2.0168","-0.21%"
"Oct 03, 2012","2.0220","2.0280","2.0291","2.0216","-0.18%"
"Oct 02, 2012","2.0257","2.0259","2.0288","2.0223","-0.03%"
"Oct 01, 2012","2.0264","2.0286","2.0295","2.0211","0.03%"
"Sep 28, 2012","2.0257","2.0295","2.0353","2.0234","-0.18%"
"Sep 27, 2012","2.0293","2.0362","2.0377","2.0287","-0.34%"
"Sep 26, 2012","2.0362","2.0314","2.0366","2.0272","0.23%"
"Sep 25, 2012","2.0315","2.0263","2.0325","2.0233","0.25%"
"Sep 24, 2012","2.0264","2.0234","2.0301","2.0234","0.19%"
"Sep 21, 2012","2.0225","2.0217","2.0269","2.0209","0.06%"
"Sep 20, 2012","2.0213","2.0248","2.0309","2.0203","-0.14%"
"Sep 19, 2012","2.0242","2.0234","2.0274","2.0213","0.05%"
"Sep 18, 2012","2.0231","2.0323","2.0360","2.0204","-0.48%"
"Sep 17, 2012","2.0329","2.0123","2.0345","2.0123","1.04%"
"Sep 14, 2012","2.0119","2.0206","2.0226","2.0065","-0.46%"
"Sep 13, 2012","2.0211","2.0258","2.0297","2.0165","-0.30%"
"Sep 12, 2012","2.0271","2.0166","2.0292","2.0137","0.52%"
"Sep 11, 2012","2.0167","2.0225","2.0312","2.0148","-0.28%"
"Sep 10, 2012","2.0224","2.0282","2.0293","2.0188","-0.28%"
"Sep 07, 2012","2.0281","2.0281","2.0281","2.0281","0.00%"
"Sep 06, 2012","2.0281","2.0398","2.0430","2.0271","-0.55%"
"Sep 05, 2012","2.0393","2.0423","2.0450","2.0347","-0.17%"
"Sep 04, 2012","2.0427","2.0321","2.0441","2.0282","0.48%"
"Sep 03, 2012","2.0330","2.0305","2.0354","2.0280","0.18%"
"Aug 31, 2012","2.0293","2.0496","2.0518","2.0263","-0.95%"
"Aug 30, 2012","2.0488","2.0497","2.0567","2.0432","-0.06%"
"Aug 29, 2012","2.0500","2.0444","2.0548","2.0431","0.29%"
"Aug 28, 2012","2.0440","2.0348","2.0530","2.0318","0.48%"
"Aug 27, 2012","2.0342","2.0248","2.0354","2.0228","0.35%"
"Aug 24, 2012","2.0271","2.0230","2.0360","2.0190","0.17%"
"Aug 23, 2012","2.0237","2.0171","2.0269","2.0156","0.36%"
"Aug 22, 2012","2.0165","2.0166","2.0231","2.0145","0.03%"
"Aug 21, 2012","2.0158","2.0161","2.0227","2.0050","-0.05%"
"Aug 20, 2012","2.0168","2.0157","2.0223","2.0145","0.06%"
"Aug 17, 2012","2.0155","2.0178","2.0241","2.0140","-0.06%"
"Aug 16, 2012","2.0168","2.0222","2.0273","2.0166","-0.28%"
"Aug 15, 2012","2.0225","2.0267","2.0307","2.0190","-0.20%"
"Aug 14, 2012","2.0266","2.0204","2.0293","2.0164","0.31%"
"Aug 13, 2012","2.0204","2.0154","2.0301","2.0148","0.27%"
"Aug 10, 2012","2.0149","2.0139","2.0231","2.0128","0.09%"
"Aug 09, 2012","2.0130","2.0214","2.0273","2.0130","-0.37%"
"Aug 08, 2012","2.0205","2.0319","2.0360","2.0190","-0.39%"
"Aug 07, 2012","2.0285","2.0318","2.0330","2.0230","-0.13%"
"Aug 06, 2012","2.0312","2.0295","2.0322","2.0242","0.15%"
"Aug 03, 2012","2.0282","2.0497","2.0503","2.0217","-1.05%"
"Aug 02, 2012","2.0497","2.0448","2.0537","2.0322","0.26%"
"Aug 01, 2012","2.0443","2.0560","2.0565","2.0368","-0.60%"
"Jul 31, 2012","2.0567","2.0399","2.0567","2.0383","0.79%"
"Jul 30, 2012","2.0405","2.0212","2.0430","2.0212","0.95%"
"Jul 27, 2012","2.0212","2.0213","2.0289","2.0079","-0.00%"
"Jul 26, 2012","2.0213","2.0339","2.0357","2.0186","-0.58%"
"Jul 25, 2012","2.0331","2.0476","2.0476","2.0323","-0.71%"
"Jul 24, 2012","2.0477","2.0393","2.0527","2.0355","0.43%"
"Jul 23, 2012","2.0389","2.0232","2.0460","2.0232","0.76%"
"Jul 20, 2012","2.0236","2.0121","2.0274","2.0115","0.55%"
"Jul 19, 2012","2.0125","2.0232","2.0282","2.0100","-0.50%"
"Jul 18, 2012","2.0227","2.0210","2.0301","2.0162","0.03%"
"Jul 17, 2012","2.0220","2.0358","2.0407","2.0202","-0.62%"
"Jul 16, 2012","2.0347","2.0358","2.0436","2.0324","-0.11%"
"Jul 13, 2012","2.0370","2.0372","2.0417","2.0288","-0.01%"
"Jul 12, 2012","2.0373","2.0355","2.0519","2.0354","0.14%"
"Jul 11, 2012","2.0345","2.0339","2.0406","2.0257","0.06%"
"Jul 10, 2012","2.0333","2.0270","2.0408","2.0230","0.05%"
"Jul 09, 2012","2.0323","2.0270","2.0328","2.0270","0.21%"
"Jul 06, 2012","2.0281","2.0190","2.0416","2.0152","0.43%"
"Jul 05, 2012","2.0194","2.0271","2.0387","2.0117","-0.42%"
"Jul 04, 2012","2.0279","2.0114","2.0367","2.0095","0.61%"
"Jul 03, 2012","2.0156","1.9830","2.0189","1.9777","1.55%"
"Jul 02, 2012","1.9849","2.0054","2.0134","1.9838","-1.22%"
"Jun 29, 2012","2.0095","2.0762","2.0762","2.0042","-3.23%"
"Jun 28, 2012","2.0765","2.0774","2.0999","2.0726","0.00%"
"Jun 27, 2012","2.0764","2.0755","2.0970","2.0697","0.19%"
"Jun 26, 2012","2.0724","2.0608","2.0772","2.0575","0.54%"
"Jun 25, 2012","2.0613","2.0667","2.0788","2.0606","-0.30%"
"Jun 22, 2012","2.0675","2.0629","2.0685","2.0489","0.21%"
"Jun 21, 2012","2.0631","2.0257","2.0631","2.0232","1.85%"
"Jun 20, 2012","2.0256","2.0274","2.0385","2.0212","-0.11%"
"Jun 19, 2012","2.0279","2.0578","2.0578","2.0259","-1.75%"
"Jun 18, 2012","2.0641","2.0446","2.0690","2.0446","0.77%"
"Jun 15, 2012","2.0484","2.0564","2.0598","2.0362","-0.41%"
"Jun 14, 2012","2.0569","2.0714","2.0743","2.0493","-0.72%"
"Jun 13, 2012","2.0719","2.0663","2.0751","2.0513","0.17%"
"Jun 12, 2012","2.0684","2.0652","2.0718","2.0467","0.15%"
"Jun 11, 2012","2.0652","2.0202","2.0663","2.0148","2.17%"
"Jun 08, 2012","2.0213","2.0326","2.0438","2.0187","-0.57%"
"Jun 07, 2012","2.0328","2.0328","2.0328","2.0328","0.00%"
"Jun 06, 2012","2.0328","2.0242","2.0334","2.0112","0.40%"
"Jun 05, 2012","2.0248","2.0566","2.0627","2.0147","-1.52%"
"Jun 04, 2012","2.0560","2.0398","2.0591","2.0313","0.78%"
"Jun 01, 2012","2.0400","2.0223","2.0502","2.0216","0.86%"
"May 31, 2012","2.0226","2.0162","2.0286","2.0025","0.33%"
"May 30, 2012","2.0160","1.9923","2.0189","1.9923","1.33%"
"May 29, 2012","1.9895","1.9830","2.0002","1.9773","0.32%"
"May 28, 2012","1.9832","1.9827","1.9838","1.9699","-0.07%"
"May 25, 2012","1.9846","2.0282","2.0319","1.9827","-2.15%"
"May 24, 2012","2.0282","2.0302","2.0523","2.0222","-0.13%"
"May 23, 2012","2.0309","2.0906","2.1062","2.0277","-2.86%"
"May 22, 2012","2.0907","2.0415","2.0917","2.0372","2.40%"
"May 21, 2012","2.0417","2.0211","2.0502","2.0190","0.89%"
"May 18, 2012","2.0237","2.0099","2.0588","1.9928","0.72%"
"May 17, 2012","2.0092","2.0000","2.0131","1.9890","0.43%"
"May 16, 2012","2.0005","2.0023","2.0087","1.9875","-0.06%"
"May 15, 2012","2.0017","1.9905","2.0063","1.9812","0.33%"
"May 14, 2012","1.9951","1.9661","2.0071","1.9661","1.48%"
"May 11, 2012","1.9660","1.9524","1.9689","1.9390","0.67%"
"May 10, 2012","1.9529","1.9709","1.9709","1.9440","-0.94%"
"May 09, 2012","1.9715","1.9409","1.9726","1.9382","1.64%"
"May 08, 2012","1.9397","1.9209","1.9433","1.9198","1.06%"
"May 07, 2012","1.9194","1.9274","1.9362","1.9186","-0.42%"
"May 04, 2012","1.9275","1.9086","1.9303","1.9072","1.00%"
"May 03, 2012","1.9085","1.9233","1.9360","1.9070","-0.82%"
"May 02, 2012","1.9243","1.9074","1.9304","1.9067","1.03%"
"May 01, 2012","1.9047","1.9047","1.9047","1.9047","-0.21%"
"Apr 30, 2012","1.9088","1.8892","1.9123","1.8827","1.20%"
"Apr 27, 2012","1.8861","1.8861","1.8882","1.8813","0.03%"
"Apr 26, 2012","1.8855","1.8814","1.8911","1.8778","0.36%"
"Apr 25, 2012","1.8788","1.8780","1.8880","1.8752","-0.18%"
"Apr 24, 2012","1.8821","1.8789","1.8842","1.8740","0.10%"
"Apr 23, 2012","1.8802","1.8759","1.8910","1.8721","0.42%"
"Apr 20, 2012","1.8724","1.8806","1.8872","1.8613","-0.44%"
"Apr 19, 2012","1.8806","1.8790","1.8942","1.8787","0.09%"
"Apr 18, 2012","1.8790","1.8611","1.8843","1.8569","0.96%"
"Apr 17, 2012","1.8612","1.8474","1.8618","1.8399","0.73%"
"Apr 16, 2012","1.8478","1.8379","1.8498","1.8318","0.58%"
"Apr 13, 2012","1.8372","1.8270","1.8422","1.8270","0.55%"
"Apr 12, 2012","1.8272","1.8358","1.8438","1.8222","-0.47%"
"Apr 11, 2012","1.8358","1.8337","1.8377","1.8248","0.11%"
"Apr 10, 2012","1.8337","1.8170","1.8377","1.8155","0.90%"
"Apr 09, 2012","1.8173","1.8261","1.8317","1.8167","-0.23%"
"Apr 06, 2012","1.8214","1.8214","1.8214","1.8214","0.00%"
"Apr 05, 2012","1.8214","1.8266","1.8330","1.8210","-0.27%"
"Apr 04, 2012","1.8263","1.8258","1.8346","1.8248","0.04%"
"Apr 03, 2012","1.8255","1.8336","1.8357","1.8193","-0.40%"
"Apr 02, 2012","1.8329","1.8267","1.8365","1.8231","0.36%"
"Mar 30, 2012","1.8264","1.8224","1.8310","1.8117","0.22%"
"Mar 29, 2012","1.8224","1.8259","1.8375","1.8178","-0.03%"
"Mar 28, 2012","1.8230","1.8219","1.8286","1.8144","0.06%"
"Mar 27, 2012","1.8219","1.8186","1.8234","1.8084","0.24%"
"Mar 26, 2012","1.8175","1.8113","1.8193","1.8039","0.38%"
"Mar 23, 2012","1.8106","1.8199","1.8260","1.8083","-0.51%"
"Mar 22, 2012","1.8199","1.8203","1.8327","1.8176","-0.15%"
"Mar 21, 2012","1.8226","1.8152","1.8295","1.8131","0.45%"
"Mar 20, 2012","1.8144","1.8194","1.8348","1.8123","-0.39%"
"Mar 19, 2012","1.8215","1.8028","1.8225","1.8008","1.18%"
"Mar 16, 2012","1.8003","1.7999","1.8060","1.7934","0.07%"
"Mar 15, 2012","1.7991","1.8073","1.8109","1.7856","-0.35%"
"Mar 14, 2012","1.8054","1.7923","1.8255","1.7915","0.71%"
"Mar 13, 2012","1.7926","1.7969","1.8275","1.7893","-0.38%"
"Mar 12, 2012","1.7995","1.7909","1.8332","1.7909","0.45%"
"Mar 09, 2012","1.7914","1.7606","1.7958","1.7606","1.71%"
"Mar 08, 2012","1.7612","1.7668","1.7817","1.7548","-0.30%"
"Mar 07, 2012","1.7665","1.7584","1.7752","1.7536","0.46%"
"Mar 06, 2012","1.7584","1.7394","1.7657","1.7390","1.09%"
"Mar 05, 2012","1.7394","1.7299","1.7416","1.7247","0.48%"
"Mar 02, 2012","1.7311","1.7140","1.7364","1.7140","1.01%"
"Mar 01, 2012","1.7138","1.7174","1.7291","1.7098","-0.21%"
"Feb 29, 2012","1.7174","1.6957","1.7277","1.6867","1.32%"
"Feb 28, 2012","1.6950","1.7081","1.7097","1.6933","-0.74%"
"Feb 27, 2012","1.7077","1.7092","1.7163","1.7022","-0.10%"
"Feb 24, 2012","1.7094","1.7147","1.7147","1.7006","-0.25%"
"Feb 23, 2012","1.7137","1.7053","1.7155","1.6960","0.43%"
"Feb 22, 2012","1.7064","1.7127","1.7161","1.7033","-0.65%"
"Feb 21, 2012","1.7175","1.7176","1.7176","1.7175","-0.02%"
"Feb 20, 2012","1.7178","1.7178","1.7178","1.7178","0.16%"
"Feb 17, 2012","1.7150","1.7165","1.7178","1.7095","-0.09%"
"Feb 16, 2012","1.7165","1.7287","1.7380","1.7125","-0.72%"
"Feb 15, 2012","1.7289","1.7239","1.7290","1.7127","0.45%"
"Feb 14, 2012","1.7211","1.7161","1.7277","1.7121","0.27%"
"Feb 13, 2012","1.7165","1.7225","1.7232","1.7095","-0.25%"
"Feb 10, 2012","1.7208","1.7163","1.7317","1.7163","0.26%"
"Feb 09, 2012","1.7163","1.7216","1.7270","1.7159","-0.30%"
"Feb 08, 2012","1.7214","1.7260","1.7260","1.7138","-0.27%"
"Feb 07, 2012","1.7260","1.7266","1.7327","1.7180","-0.03%"
"Feb 06, 2012","1.7266","1.7184","1.7350","1.7119","0.61%"
"Feb 03, 2012","1.7161","1.7184","1.7286","1.7131","-0.20%"
"Feb 02, 2012","1.7195","1.7342","1.7382","1.7182","-0.85%"
"Feb 01, 2012","1.7342","1.7494","1.7494","1.7285","-0.74%"
"Jan 31, 2012","1.7472","1.7485","1.7543","1.7339","-0.16%"
"Jan 30, 2012","1.7500","1.7462","1.7574","1.7460","0.73%"
"Jan 27, 2012","1.7374","1.7502","1.7510","1.7353","-0.75%"
"Jan 26, 2012","1.7505","1.7603","1.7612","1.7317","-0.57%"
"Jan 25, 2012","1.7605","1.7585","1.7635","1.7568","0.11%"
"Jan 24, 2012","1.7585","1.7568","1.7695","1.7506","0.19%"
"Jan 23, 2012","1.7552","1.7560","1.7600","1.7485","0.02%"
"Jan 20, 2012","1.7548","1.7673","1.7728","1.7547","-0.61%"
"Jan 19, 2012","1.7655","1.7667","1.7755","1.7574","0.03%"
"Jan 18, 2012","1.7649","1.7875","1.7883","1.7612","-1.29%"
"Jan 17, 2012","1.7880","1.7872","1.7888","1.7668","0.12%"
"Jan 16, 2012","1.7859","1.7862","1.7893","1.7805","0.06%"
"Jan 13, 2012","1.7849","1.7789","1.8083","1.7684","0.39%"
"Jan 12, 2012","1.7780","1.8030","1.8043","1.7744","-1.39%"
"Jan 11, 2012","1.8030","1.7998","1.8124","1.7966","0.19%"
"Jan 10, 2012","1.7995","1.8322","1.8322","1.7942","-1.82%"
"Jan 09, 2012","1.8329","1.8561","1.8567","1.8302","-1.35%"
"Jan 06, 2012","1.8579","1.8437","1.8584","1.8363","0.77%"
